SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Mon May 06 13:33:59 CDT 2013
User: Students
Dark Spectrum Present: Yes
Reference Spectrum Present: Yes
Number of Sampled Component Spectra: 1
Spectrometers: USB4H00887
Integration Time (usec): 50000 (USB4H00887)
Spectra Averaged: 10 (USB4H00887)
Boxcar Smoothing: 5 (USB4H00887)
Correct for Electrical Dark: No (USB4H00887)
Strobe/Lamp Enabled: No (USB4H00887)
Correct for Detector Non-linearity: No (USB4H00887)
Correct for Stray Light: No (USB4H00887)
Number of Pixels in Processed Spectrum: 3648
>>>>>Begin Processed Spectral Data<<<<<
345.83	-0.000
346.05	-0.000
346.26	-0.000
346.48	-0.000
346.70	-0.000
346.92	-0.196
347.14	-0.221
347.35	-0.297
347.57	-0.318
347.79	-0.278
348.01	-0.329
348.23	-0.450
348.44	-0.500
348.66	-0.395
348.88	-0.288
349.10	-0.196
349.32	-0.152
349.53	-0.125
349.75	-0.144
349.97	-0.148
350.19	-0.115
350.41	-0.113
350.62	-0.061
350.84	-0.036
351.06	-0.012
351.28	0.024
351.50	0.025
351.71	-0.017
351.93	-0.043
352.15	-0.033
352.37	-0.066
352.58	-0.087
352.80	-0.092
353.02	-0.103
353.24	-0.114
353.46	-0.138
353.67	-0.204
353.89	-0.192
354.11	-0.145
354.33	-0.165
354.54	-0.129
354.76	-0.085
354.98	-0.034
355.20	-0.052
355.41	-0.028
355.63	0.001
355.85	0.018
356.07	0.034
356.28	0.042
356.50	0.053
356.72	0.076
356.94	0.035
357.15	0.031
357.37	-0.006
357.59	-0.023
357.81	-0.050
358.02	-0.047
358.24	-0.019
358.46	-0.029
358.68	-0.005
358.89	-0.035
359.11	-0.067
359.33	-0.076
359.55	-0.081
359.76	-0.040
359.98	0.003
360.20	0.005
360.42	-0.029
360.63	-0.046
360.85	-0.026
361.07	-0.037
361.29	-0.015
361.50	-0.018
361.72	0.020
361.94	-0.013
362.15	-0.025
362.37	-0.017
362.59	0.005
362.81	-0.000
363.02	-0.016
363.24	-0.009
363.46	-0.006
363.68	0.003
363.89	0.025
364.11	0.048
364.33	0.073
364.54	0.094
364.76	0.070
364.98	0.056
365.20	0.047
365.41	0.071
365.63	0.063
365.85	0.029
366.06	0.024
366.28	0.017
366.50	0.012
366.71	0.016
366.93	0.008
367.15	0.048
367.37	0.061
367.58	0.098
367.80	0.088
368.02	0.082
368.23	0.128
368.45	0.100
368.67	0.131
368.88	0.092
369.10	0.083
369.32	0.069
369.53	0.062
369.75	0.060
369.97	0.030
370.19	-0.004
370.40	0.014
370.62	-0.012
370.84	-0.008
371.05	0.001
371.27	0.031
371.49	0.073
371.70	0.081
371.92	0.071
372.14	0.077
372.35	0.099
372.57	0.156
372.79	0.117
373.00	0.132
373.22	0.138
373.44	0.121
373.65	0.124
373.87	0.089
374.09	0.083
374.30	0.064
374.52	0.064
374.74	0.085
374.95	0.043
375.17	0.099
375.39	0.109
375.60	0.126
375.82	0.113
376.04	0.097
376.25	0.088
376.47	0.129
376.68	0.156
376.90	0.149
377.12	0.145
377.33	0.175
377.55	0.157
377.77	0.157
377.98	0.179
378.20	0.195
378.42	0.228
378.63	0.267
378.85	0.253
379.07	0.235
379.28	0.226
379.50	0.201
379.71	0.221
379.93	0.223
380.15	0.203
380.36	0.192
380.58	0.187
380.80	0.156
381.01	0.153
381.23	0.162
381.44	0.158
381.66	0.163
381.88	0.174
382.09	0.183
382.31	0.184
382.53	0.213
382.74	0.222
382.96	0.234
383.17	0.235
383.39	0.233
383.61	0.217
383.82	0.217
384.04	0.247
384.25	0.269
384.47	0.258
384.69	0.287
384.90	0.251
385.12	0.276
385.33	0.255
385.55	0.276
385.77	0.280
385.98	0.248
386.20	0.259
386.41	0.249
386.63	0.231
386.85	0.215
387.06	0.213
