SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Mon May 06 14:16:15 CDT 2013
User: Students
Dark Spectrum Present: Yes
Reference Spectrum Present: Yes
Number of Sampled Component Spectra: 1
Spectrometers: USB4H00887
Integration Time (usec): 25000 (USB4H00887)
Spectra Averaged: 10 (USB4H00887)
Boxcar Smoothing: 10 (USB4H00887)
Correct for Electrical Dark: No (USB4H00887)
Strobe/Lamp Enabled: No (USB4H00887)
Correct for Detector Non-linearity: No (USB4H00887)
Correct for Stray Light: No (USB4H00887)
Number of Pixels in Processed Spectrum: 3648
>>>>>Begin Processed Spectral Data<<<<<
345.83	0.824
346.05	0.824
346.26	0.824
346.48	-0.347
346.70	-0.301
346.92	1.012
347.14	0.315
347.35	0.376
347.57	-0.000
347.79	0.402
348.01	0.260
348.23	0.294
348.44	0.315
348.66	0.313
348.88	0.384
349.10	0.450
349.32	0.523
349.53	0.475
349.75	0.447
349.97	0.453
350.19	0.665
350.41	-0.000
350.62	-0.000
350.84	-0.000
351.06	-0.000
351.28	-0.000
351.50	-0.000
351.71	-0.000
351.93	-0.000
352.15	-0.000
352.37	-0.000
352.58	-0.000
352.80	-0.000
353.02	-0.000
353.24	-0.000
353.46	-0.000
353.67	-0.000
353.89	-0.000
354.11	-0.000
354.33	-0.000
354.54	-0.000
354.76	-0.000
354.98	-0.000
355.20	-0.000
355.41	-0.000
355.63	-0.000
355.85	-0.000
356.07	-0.000
356.28	-0.000
356.50	-0.000
356.72	-0.000
356.94	-0.000
357.15	1.464
357.37	0.976
357.59	0.863
357.81	0.926
358.02	1.074
358.24	-0.000
358.46	-0.000
358.68	-0.000
358.89	2.312
359.11	2.629
359.33	1.171
359.55	0.808
359.76	1.079
359.98	1.163
360.20	1.885
360.42	-0.000
360.63	1.258
360.85	1.084
361.07	1.557
361.29	1.517
361.50	1.436
361.72	1.499
361.94	1.590
362.15	-0.000
362.37	-0.000
362.59	0.975
362.81	1.473
363.02	0.874
363.24	0.930
363.46	1.366
363.68	1.187
363.89	2.265
364.11	-0.000
364.33	-0.000
364.54	1.506
364.76	1.453
364.98	1.730
365.20	1.525
365.41	3.179
365.63	1.414
365.85	-0.000
366.06	-0.000
366.28	-0.000
366.50	-0.000
366.71	-0.000
366.93	-0.000
367.15	-0.000
367.37	-0.000
367.58	-0.000
367.80	-0.000
368.02	-0.000
368.23	-0.000
368.45	-0.000
368.67	-0.000
368.88	-0.000
369.10	-0.000
369.32	-0.000
369.53	-0.000
369.75	-0.000
369.97	-0.000
370.19	-0.000
370.40	-0.000
370.62	1.126
370.84	0.601
371.05	0.621
371.27	0.672
371.49	0.841
371.70	0.797
371.92	0.853
372.14	1.029
372.35	0.757
372.57	0.869
372.79	0.841
373.00	0.680
373.22	0.664
373.44	0.588
373.65	0.467
373.87	0.568
374.09	0.568
374.30	0.631
374.52	0.535
374.74	0.529
374.95	0.564
375.17	0.595
375.39	0.831
375.60	0.861
375.82	0.862
376.04	0.820
376.25	1.059
376.47	1.005
376.68	1.038
376.90	1.661
377.12	-0.000
377.33	-0.000
377.55	-0.000
377.77	-0.000
377.98	-0.000
378.20	-0.000
378.42	-0.000
378.63	-0.000
378.85	-0.000
379.07	-0.000
379.28	-0.000
379.50	-0.000
379.71	-0.000
379.93	-0.000
380.15	-0.000
380.36	-0.000
380.58	-0.000
380.80	-0.000
381.01	-0.000
381.23	-0.000
381.44	-0.000
381.66	-0.000
381.88	-0.000
382.09	-0.000
382.31	-0.000
382.53	-0.000
382.74	-0.000
382.96	-0.000
383.17	-0.000
383.39	-0.000
383.61	-0.000
383.82	-0.000
384.04	-0.000
384.25	-0.000
384.47	-0.000
384.69	-0.000
384.90	-0.000
385.12	-0.000
385.33	-0.000
385.55	-0.000
385.77	-0.000
385.98	-0.000
386.20	-0.000
386.41	-0.000
386.63	-0.000
386.85	-0.000
387.06	-0.000
387.28	-0.000
387.49	-0.000
387.71	1.812
387.93	1.599
388.14	1.611
388.36	1.285
388.57	0.996
388.79	0.887
389.01	0.818
389.22	0.854
389.44	0.949
389.65	0.794
389.87	0.832
390.08	0.805
390.30	0.758
390.52	0.842
390.73	0.884
390.95	0.973
391.16	0.976
391.38	0.963
391.59	1.146
391.81	1.269
392.03	1.046
392.24	1.131
392.46	1.006
392.67	1.028
392.89	1.161
393.10	1.319
393.32	1.341
393.53	1.722
393.75	1.628
393.97	1.495
394.18	-0.000
394.40	-0.000
394.61	1.946
394.83	-0.000
395.04	2.645
395.26	-0.000
395.47	2.790
395.69	1.902
395.91	-0.000
396.12	-0.000
396.34	-0.000
396.55	-0.000
396.77	-0.000
396.98	-0.000
397.20	2.810
397.41	2.351
397.63	1.739
397.84	1.798
398.06	1.905
398.27	1.938
398.49	1.500
398.71	1.359
398.92	1.265
399.14	1.586
399.35	2.503
399.57	-0.000
399.78	-0.000
400.00	-0.000
400.21	-0.000
400.43	2.704
400.64	1.435
400.86	1.368
401.07	1.755
401.29	1.436
401.50	2.068
401.72	-0.000
401.93	-0.000
402.15	-0.000
402.36	-0.000
402.58	-0.000
402.79	-0.000
403.01	-0.000
403.22	-0.000
403.44	-0.000
403.65	-0.000
403.87	-0.000
404.08	-0.000
404.30	-0.000
404.51	-0.000
404.73	-0.000
404.94	-0.000
405.16	-0.000
405.37	-0.000
405.59	-0.000
405.80	-0.000
406.02	-0.000
406.23	-0.000
406.45	2.688
406.66	-0.000
406.88	-0.000
407.09	-0.000
407.31	-0.000
407.52	-0.000
407.74	-0.000
407.95	-0.000
408.17	-0.000
408.38	-0.000
408.60	-0.000
408.81	-0.000
409.03	-0.000
409.24	-0.000
409.45	-0.000
409.67	-0.000
409.88	-0.000
410.10	-0.000
410.31	-0.000
410.53	-0.000
410.74	-0.000
410.96	-0.000
411.17	-0.000
411.39	-0.000
411.60	-0.000
411.82	-0.000
412.03	-0.000
412.24	-0.000
412.46	-0.000
412.67	-0.000
412.89	-0.000
413.10	-0.000
413.32	-0.000
413.53	-0.000
413.75	-0.000
413.96	-0.000
414.17	-0.000
414.39	-0.000
414.60	-0.000
414.82	-0.000
415.03	-0.000
415.25	-0.000
415.46	-0.000
415.68	-0.000
415.89	-0.000
416.10	-0.000
416.32	-0.000
416.53	2.990
416.75	2.600
416.96	1.929
417.18	2.414
417.39	-0.000
417.60	-0.000
417.82	2.747
418.03	2.120
418.25	3.086
418.46	-0.000
418.67	-0.000
418.89	-0.000
419.10	-0.000
419.32	-0.000
419.53	-0.000
419.75	-0.000
419.96	-0.000
420.17	-0.000
420.39	-0.000
420.60	-0.000
420.82	-0.000
421.03	-0.000
421.24	-0.000
421.46	-0.000
421.67	-0.000
421.89	-0.000
422.10	-0.000
422.31	-0.000
422.53	-0.000
422.74	-0.000
422.96	-0.000
423.17	-0.000
423.38	3.442
423.60	2.123
423.81	2.077
424.03	1.931
424.24	1.951
424.45	2.205
424.67	1.928
424.88	1.725
425.09	1.870
425.31	1.792
425.52	1.687
425.74	1.821
425.95	1.866
426.16	2.211
426.38	-0.000
426.59	2.827
426.80	1.895
427.02	1.834
427.23	1.761
427.45	1.766
427.66	1.782
427.87	2.497
428.09	3.411
428.30	2.567
428.51	-0.000
428.73	3.033
428.94	-0.000
429.15	-0.000
429.37	-0.000
429.58	2.208
429.79	2.005
430.01	1.937
430.22	1.747
430.44	1.735
430.65	1.587
430.86	1.505
431.08	1.536
431.29	1.657
431.50	1.654
431.72	1.948
431.93	1.716
432.14	1.788
432.36	1.714
432.57	1.784
432.78	1.837
433.00	1.768
433.21	1.673
433.42	1.604
433.64	1.588
433.85	1.637
434.06	1.718
434.28	1.910
434.49	2.181
434.70	2.122
434.92	1.802
435.13	1.979
435.34	1.840
435.56	1.938
435.77	1.932
435.98	2.178
436.20	2.082
436.41	2.179
436.62	1.772
436.83	1.656
437.05	1.678
437.26	1.696
437.47	1.757
437.69	1.885
437.90	1.991
438.11	1.878
438.33	1.857
438.54	1.822
438.75	1.675
438.97	1.612
439.18	1.613
439.39	1.753
439.60	1.646
439.82	1.675
440.03	1.664
440.24	1.764
440.46	1.672
440.67	1.569
440.88	1.565
441.10	1.685
441.31	1.701
441.52	1.675
441.73	1.723
441.95	1.691
442.16	1.650
442.37	1.652
442.58	1.634
442.80	1.728
443.01	1.731
443.22	1.921
443.44	1.832
443.65	1.816
443.86	1.855
444.07	1.928
444.29	2.004
444.50	2.136
444.71	1.940
444.92	1.886
445.14	2.130
445.35	2.405
445.56	2.276
445.78	2.448
445.99	2.266
446.20	2.023
446.41	2.084
446.63	2.162
446.84	1.958
447.05	1.934
447.26	1.842
447.48	1.834
447.69	1.826
447.90	1.822
448.11	1.799
448.33	1.793
448.54	1.802
448.75	1.759
448.96	1.643
449.18	1.675
449.39	1.767
449.60	1.690
449.81	1.626
450.03	1.657
450.24	1.665
450.45	1.698
450.66	1.698
450.87	1.635
451.09	1.670
451.30	1.707
451.51	1.832
451.72	1.891
451.94	1.798
452.15	1.778
452.36	1.806
452.57	1.895
452.78	1.903
453.00	1.896
453.21	1.916
453.42	2.044
453.63	2.059
453.85	2.005
454.06	2.014
454.27	2.219
454.48	2.324
454.69	2.271
454.91	2.228
455.12	2.254
455.33	2.433
455.54	2.145
455.75	2.034
455.97	1.970
456.18	1.901
456.39	1.915
456.60	1.935
456.81	1.935
457.03	1.840
457.24	1.784
457.45	1.829
457.66	1.832
457.87	1.859
458.09	1.803
458.30	1.721
458.51	1.706
458.72	1.625
458.93	1.562
459.15	1.603
459.36	1.591
459.57	1.556
459.78	1.566
459.99	1.579
460.20	1.610
460.42	1.629
460.63	1.651
460.84	1.658
461.05	1.579
461.26	1.575
461.47	1.589
461.69	1.584
461.90	1.546
462.11	1.523
462.32	1.481
462.53	1.474
462.74	1.523
462.96	1.492
463.17	1.495
463.38	1.514
463.59	1.458
463.80	1.478
464.01	1.498
464.23	1.499
464.44	1.503
464.65	1.492
464.86	1.469
465.07	1.494
465.28	1.482
465.49	1.527
465.71	1.533
465.92	1.541
466.13	1.570
466.34	1.577
466.55	1.603
466.76	1.639
466.97	1.669
467.19	1.627
467.40	1.662
467.61	1.649
467.82	1.649
468.03	1.716
468.24	1.687
468.45	1.674
468.66	1.674
468.88	1.692
469.09	1.701
469.30	1.704
469.51	1.654
469.72	1.686
469.93	1.660
470.14	1.654
470.35	1.656
470.57	1.628
470.78	1.641
470.99	1.624
471.20	1.615
471.41	1.621
471.62	1.653
471.83	1.629
472.04	1.631
472.25	1.610
472.47	1.603
472.68	1.586
472.89	1.584
473.10	1.535
473.31	1.530
473.52	1.533
473.73	1.534
473.94	1.534
474.15	1.523
474.36	1.523
474.57	1.518
474.79	1.515
475.00	1.517
475.21	1.502
475.42	1.506
475.63	1.504
475.84	1.496
476.05	1.495
476.26	1.497
476.47	1.512
476.68	1.535
476.89	1.536
477.10	1.549
477.32	1.543
477.53	1.590
477.74	1.589
477.95	1.583
478.16	1.581
478.37	1.581
478.58	1.570
478.79	1.566
479.00	1.564
479.21	1.563
479.42	1.560
479.63	1.551
479.84	1.532
480.05	1.533
480.26	1.526
480.47	1.501
480.69	1.510
480.90	1.505
481.11	1.497
481.32	1.492
481.53	1.491
481.74	1.510
481.95	1.502
482.16	1.503
482.37	1.494
482.58	1.493
482.79	1.496
483.00	1.489
483.21	1.498
483.42	1.500
483.63	1.486
483.84	1.489
484.05	1.500
484.26	1.524
484.47	1.534
484.68	1.542
484.89	1.553
485.10	1.549
485.31	1.547
485.52	1.540
485.73	1.518
485.94	1.525
486.15	1.499
486.37	1.485
486.58	1.486
486.79	1.486
487.00	1.494
487.21	1.492
487.42	1.516
487.63	1.499
487.84	1.492
488.05	1.506
488.26	1.499
488.47	1.502
488.68	1.493
488.89	1.488
489.10	1.483
489.31	1.477
489.52	1.484
489.73	1.489
489.94	1.490
490.15	1.506
490.36	1.496
490.57	1.503
490.78	1.511
490.99	1.502
491.20	1.507
491.41	1.497
491.62	1.489
491.83	1.489
492.04	1.494
492.25	1.499
492.45	1.501
492.66	1.510
492.87	1.502
493.08	1.506
493.29	1.505
493.50	1.506
493.71	1.517
493.92	1.512
494.13	1.501
494.34	1.502
494.55	1.509
494.76	1.513
494.97	1.522
495.18	1.528
495.39	1.527
495.60	1.523
495.81	1.525
496.02	1.529
496.23	1.524
496.44	1.526
496.65	1.523
496.86	1.524
497.07	1.524
497.28	1.528
497.49	1.519
497.70	1.518
497.91	1.513
498.12	1.513
498.32	1.504
498.53	1.519
498.74	1.519
498.95	1.519
499.16	1.527
499.37	1.519
499.58	1.517
499.79	1.515
500.00	1.520
500.21	1.528
500.42	1.530
500.63	1.532
500.84	1.535
501.05	1.542
501.26	1.550
501.46	1.554
501.67	1.562
501.88	1.584
502.09	1.586
502.30	1.598
502.51	1.597
502.72	1.618
502.93	1.616
503.14	1.615
503.35	1.612
503.56	1.598
503.77	1.607
503.97	1.598
504.18	1.610
504.39	1.613
504.60	1.622
504.81	1.624
505.02	1.624
505.23	1.629
505.44	1.629
505.65	1.611
505.86	1.614
506.07	1.616
506.27	1.609
506.48	1.596
506.69	1.583
506.90	1.583
507.11	1.588
507.32	1.589
507.53	1.594
507.74	1.593
507.95	1.599
508.15	1.600
508.36	1.607
508.57	1.606
508.78	1.603
508.99	1.604
509.20	1.596
509.41	1.592
509.62	1.595
509.82	1.592
510.03	1.597
510.24	1.596
510.45	1.587
510.66	1.583
510.87	1.596
511.08	1.612
511.29	1.621
511.49	1.609
511.70	1.604
511.91	1.612
512.12	1.610
512.33	1.608
512.54	1.608
512.75	1.611
512.95	1.612
513.16	1.615
513.37	1.610
513.58	1.609
513.79	1.614
514.00	1.614
514.20	1.612
514.41	1.612
514.62	1.614
514.83	1.619
515.04	1.628
515.25	1.624
515.46	1.614
515.66	1.604
515.87	1.613
516.08	1.611
516.29	1.604
516.50	1.606
516.71	1.617
516.91	1.619
517.12	1.610
517.33	1.616
517.54	1.616
517.75	1.612
517.95	1.625
518.16	1.628
518.37	1.624
518.58	1.630
518.79	1.638
519.00	1.643
519.20	1.643
519.41	1.639
519.62	1.644
519.83	1.646
520.04	1.651
520.24	1.636
520.45	1.644
520.66	1.659
520.87	1.660
521.08	1.665
521.28	1.665
521.49	1.672
521.70	1.667
521.91	1.661
522.12	1.668
522.32	1.678
522.53	1.677
522.74	1.681
522.95	1.683
523.16	1.677
523.36	1.677
523.57	1.679
523.78	1.677
523.99	1.680
524.20	1.681
524.40	1.684
524.61	1.695
524.82	1.687
525.03	1.674
525.23	1.676
525.44	1.661
525.65	1.658
525.86	1.665
526.06	1.668
526.27	1.676
526.48	1.668
526.69	1.665
526.90	1.667
527.10	1.669
