SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Mon May 06 13:54:18 CDT 2013
User: Students
Dark Spectrum Present: Yes
Reference Spectrum Present: Yes
Number of Sampled Component Spectra: 1
Spectrometers: USB4H00887
Integration Time (usec): 100000 (USB4H00887)
Spectra Averaged: 10 (USB4H00887)
Boxcar Smoothing: 5 (USB4H00887)
Correct for Electrical Dark: No (USB4H00887)
Strobe/Lamp Enabled: No (USB4H00887)
Correct for Detector Non-linearity: No (USB4H00887)
Correct for Stray Light: No (USB4H00887)
Number of Pixels in Processed Spectrum: 3648
>>>>>Begin Processed Spectral Data<<<<<
345.83	-13.72
346.05	-13.72
346.26	-13.72
346.48	11.88
346.70	4.92
346.92	-7.78
347.14	-7.45
347.35	-5.64
347.57	-7.86
347.79	-9.94
348.01	-8.84
348.23	-4.64
348.44	-5.01
348.66	-5.16
348.88	-2.70
349.10	-2.14
349.32	1.86
349.53	3.35
349.75	3.84
349.97	10.61
350.19	13.50
350.41	12.68
350.62	10.97
350.84	12.05
351.06	9.96
351.28	9.68
351.50	10.87
351.71	11.02
351.93	10.91
352.15	12.06
352.37	7.82
352.58	6.67
352.80	7.63
353.02	9.42
353.24	10.50
353.46	12.03
353.67	8.25
353.89	8.40
354.11	4.93
354.33	4.65
354.54	1.90
354.76	4.11
354.98	3.93
355.20	2.36
355.41	0.37
355.63	1.14
355.85	-0.07
356.07	-0.02
356.28	-4.95
356.50	-1.99
356.72	-3.05
356.94	2.23
357.15	1.60
357.37	0.86
357.59	3.33
357.81	4.04
358.02	1.60
358.24	5.66
358.46	8.71
358.68	10.54
358.89	10.11
359.11	11.04
359.33	8.43
359.55	6.68
359.76	6.09
359.98	3.63
360.20	3.57
360.42	6.05
360.63	2.59
360.85	0.76
361.07	3.54
361.29	2.68
361.50	2.29
361.72	-0.86
361.94	0.89
362.15	1.73
362.37	3.48
362.59	3.69
362.81	1.06
363.02	3.52
363.24	4.28
363.46	4.10
363.68	2.72
363.89	3.54
364.11	5.32
364.33	4.71
364.54	2.46
364.76	1.66
364.98	2.25
365.20	1.32
365.41	-1.69
365.63	0.07
365.85	-0.99
366.06	2.59
366.28	2.40
366.50	1.68
366.71	1.75
366.93	4.30
367.15	6.53
367.37	7.76
367.58	12.23
367.80	14.50
368.02	14.88
368.23	15.84
368.45	12.72
368.67	14.26
368.88	14.30
369.10	14.91
